,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
18087,-122.06,37.3,11.0,8.610501368549889,6.561030665896573,7.5745584842024805,6.464588303689961,10.7326,500001.0,True,False,False,False,False,0.7619800967526621,1.3319489136895306
2925,-119.01,35.36,38.0,7.516977224604321,5.963579343618446,7.093404625868766,5.924255797414532,1.6797,60700.0,False,True,False,False,False,0.7933480660415806,1.2688475112578503
4728,-118.36,34.05,48.0,7.509883061154913,6.003887067106539,6.591673732008658,5.8971538676367405,3.3824,322600.0,True,False,False,False,False,0.7994647876958055,1.2734758545760088
1020,-121.78,37.66,25.0,7.5745584842024805,6.037870919922137,6.803505257608338,5.872117789475416,3.8523,193000.0,False,True,False,False,False,0.7971251304633448,1.2899193707895888
9823,-121.92,36.62,52.0,6.591673732008658,5.087596335232384,5.749392985908253,4.962844630259907,3.4327,254500.0,False,False,False,False,True,0.7718216255952428,1.3282047339981806
1836,-122.3,37.9,41.0,7.627544390488503,6.077642243349034,6.773080375655535,6.030685260261263,3.4091,223000.0,False,False,False,True,False,0.7968019499077336,1.2647890017987873
8814,-118.33,33.77,33.0,8.353497098745448,6.39024066706535,7.336285660021297,6.324358962381311,9.8214,500001.0,False,False,False,False,True,0.7649778998576602,1.3208448711456608
2653,-124.26,40.58,52.0,7.704361167910313,5.978885764901122,6.811244378601294,5.91350300563827,2.3571,111400.0,False,False,False,False,True,0.7760391334980472,1.302842183484905
13560,-117.31,34.09,34.0,7.198183577101943,5.846438775057725,6.917705609835305,5.7430031878094825,1.608,73700.0,False,True,False,False,False,0.8122102906149493,1.253383176311191
2398,-118.91,36.79,19.0,7.388327859577107,5.783825182329737,5.236441962829949,4.394449154672439,3.7857,78600.0,False,True,False,False,False,0.7828327724834875,1.6812864592417456
9324,-122.51,37.96,39.0,8.10258642539079,6.529418838262226,7.362010551259734,6.483107351457199,3.6863,263800.0,False,False,False,True,False,0.8058437757357596,1.2497998237788832
19452,-120.94,37.68,4.0,9.496721598694915,7.793586803371584,8.76732914779405,7.736307096548285,4.2471,162100.0,False,True,False,False,False,0.820660764072795,1.227552303725388
24,-122.27,37.84,52.0,7.707512194600341,6.082218910376446,6.914730892718563,6.0473721790462776,2.6,132600.0,False,False,False,True,False,0.7891286782053323,1.2745225473812134
16951,-122.34,37.52,34.0,8.177515823846075,6.329720905522696,7.466227556215481,6.311734809152915,6.6959,411200.0,False,False,False,False,True,0.7740395789959696,1.295605102417724
826,-122.09,37.63,36.0,7.359467638255621,5.616771097666572,6.900730664045173,5.521460917862246,5.3644,168800.0,False,False,False,True,False,0.763203450813446,1.3328841311630617
705,-122.04,37.66,10.0,7.616775808698373,5.8805329864007,6.7661917146603505,5.8664680569332965,5.3169,299200.0,False,False,False,True,False,0.7720501606053732,1.298358012824509
20491,-118.67,34.27,15.0,8.07775756373692,6.492239835020471,7.237778191923443,6.410174881966167,3.5313,191800.0,True,False,False,False,False,0.8037180843562035,1.2601462070032108
3602,-118.49,34.22,30.0,7.471363088187097,5.752572638825633,6.802394763324311,5.666426688112432,5.0325,238200.0,True,False,False,False,False,0.7699495488207463,1.3185316777963847
17625,-121.95,37.26,34.0,7.301822342137932,5.545177444479562,6.371611847231857,5.5093883366279774,5.5121,264700.0,True,False,False,False,False,0.7594237691156925,1.325341743219178
6648,-118.14,34.17,52.0,7.89655270164304,6.398594934535208,7.448333860897476,6.300785794663244,2.7201,205700.0,True,False,False,False,False,0.8103023149840877,1.2532647449039465
741,-122.12,37.67,33.0,8.140315540159985,6.525029657843462,7.4949862339505335,6.543911845564792,3.9395,184700.0,False,False,False,True,False,0.8015696229037361,1.2439525061263124
11312,-117.95,33.77,38.0,7.29776828253138,5.733341276897746,7.016609683894219,5.736572297479192,4.1917,181800.0,True,False,False,False,False,0.7856293944851068,1.2721478792724743
11902,-117.39,33.97,52.0,8.104099056143582,6.317164686747284,7.146772179452637,6.272877006546167,4.3176,136200.0,False,True,False,False,False,0.7795024027943424,1.2919269814610443
16015,-122.46,37.73,52.0,7.891330757661889,5.857933154483459,6.776506992372183,5.82600010738045,7.8476,500001.0,False,False,False,True,False,0.7423251330323275,1.3545023364598041
15768,-122.44,37.77,52.0,7.839131648274333,6.327936783729195,6.745236349484363,6.274762021241939,5.1788,476900.0,False,False,False,True,False,0.8072242013083419,1.249311387704671
14323,-117.15,32.71,52.0,5.384495062789089,4.418840607796598,6.2766434893416445,4.543294782270004,1.6607,137500.0,False,False,False,False,True,0.8206601652091968,1.1851520363155457
2445,-119.64,36.56,34.0,6.3578422665081,4.770684624465665,5.8971538676367405,4.584967478670572,2.0658,92500.0,False,True,False,False,False,0.7503622179488034,1.3866711805667111
6809,-118.11,34.1,20.0,8.036249942132116,6.688354713946762,7.6544432264701125,6.6052979209482015,3.3801,192500.0,True,False,False,False,False,0.8322731077441151,1.2166370144555871
15018,-117.03,32.78,17.0,8.60922527686273,7.389563953677635,7.992268643270745,7.338238150065589,2.5707,171300.0,True,False,False,False,False,0.8583308853047519,1.1732005831380359
15203,-117.08,32.93,5.0,9.612132074718039,7.820439515262181,8.79497643168877,7.786551806428712,6.0857,308300.0,True,False,False,False,False,0.8136009216760148,1.2344529791456722
18867,-122.22,38.1,40.0,7.843848638152472,6.171700597410915,7.151485463904735,6.20455776256869,2.9469,111600.0,False,False,False,True,False,0.7868204604805566,1.2642075290963386
19906,-119.27,36.32,9.0,8.197538739721184,6.455198563340122,7.540090320145325,6.444131256700441,4.7723,113100.0,False,True,False,False,False,0.7874556947271807,1.2720936947393173
4450,-118.21,34.07,42.0,6.805722553416985,5.765191102784844,7.180069874302796,5.780743515792329,1.9375,168800.0,True,False,False,False,False,0.8471093344659317,1.17730920509179
11717,-120.1,39.19,17.0,7.300472814267799,5.488937726156687,5.313205979041787,4.394449154672439,3.9375,213200.0,False,True,False,False,False,0.7518605802393088,1.661294182117343
11791,-121.19,38.87,20.0,8.045267716607803,6.2166061010848646,7.2485040723706105,6.253828811575473,6.0,209400.0,False,True,False,False,False,0.7727034475499128,1.2864547398093917
12722,-121.38,38.58,38.0,7.99598047476376,6.16541785423142,7.0707241072602764,6.12029741895095,5.0497,191700.0,False,True,False,False,False,0.7710646460043509,1.3064692656936778
15968,-122.4,37.71,40.0,7.5411524551363085,5.986452005284438,7.252762418053187,6.0844994130751715,3.0469,238000.0,False,False,False,True,False,0.7938378173493948,1.2394039251496827
11948,-117.45,33.94,12.0,8.17188200612782,6.76849321164863,7.59488438721652,6.756932389247553,2.1023,103700.0,False,True,False,False,False,0.8282661456165378,1.2094071000520747
8766,-118.38,33.81,39.0,7.783640596221253,5.924255797414532,6.777646593635117,5.921578419643816,5.7361,500001.0,False,False,False,False,True,0.7611163085164284,1.314453688631458
12467,-121.44,38.58,42.0,7.755767170102998,6.077642243349034,6.794586580876499,6.102558594613569,3.0208,148800.0,False,True,False,False,False,0.7836287642539329,1.270904170743831
11051,-117.86,33.79,31.0,8.16735198705607,6.827629234502852,7.886457270977689,6.856461984594587,3.1792,146400.0,True,False,False,False,False,0.8359660812125568,1.191190442739543
18475,-121.65,37.12,14.0,8.459987717645458,6.907755278982137,7.88193748927207,6.790097235513905,3.6895,239300.0,True,False,False,False,False,0.8165207219597086,1.2459302752540287
14356,-117.23,32.75,11.0,8.367532416861831,7.1276936993473985,7.581209826196346,7.00850518208228,3.3456,159800.0,False,False,False,False,True,0.8518274377980333,1.193911140745675
2600,-123.63,41.11,19.0,7.494430215031565,5.953243334287785,6.9411900550683745,5.793013608384144,1.4911,59200.0,True,False,False,False,False,0.7943556966275268,1.2937014689875725
7323,-118.18,33.98,24.0,7.53955882930103,6.466144724237619,7.881182202227102,6.406879986069314,2.1836,162000.0,True,False,False,False,False,0.8576290563723973,1.17679101929403
8109,-118.19,33.79,29.0,8.159946655578548,7.00033446027523,8.00469951054955,6.824373670043086,1.8109,137500.0,False,False,False,False,True,0.8578897333219024,1.1957063094886229
18406,-121.83,37.28,17.0,8.025516386489008,6.408528791059498,7.616283561580385,6.401917196727186,5.2166,230900.0,True,False,False,False,False,0.7985191833697187,1.2536114010646444
16383,-121.29,38.01,2.0,8.764678074116606,7.018401799069201,8.1101268019411,6.86484777797086,4.4871,137900.0,False,True,False,False,False,0.8007597928548662,1.2767476217378422
6509,-118.07,34.08,37.0,7.099201743553092,5.53338948872752,6.598509028614515,5.497168225293202,2.806,214600.0,True,False,False,False,False,0.7794382648376611,1.2914288689381417
6211,-117.89,34.07,35.0,6.727431724850855,4.927253685157205,5.973809611869261,4.820281565605037,4.5179,218800.0,True,False,False,False,False,0.732412291447884,1.3956511944974803
4824,-118.31,34.04,33.0,7.898039690764619,6.588926477533519,7.779466967458324,6.525029657843462,2.4048,208300.0,True,False,False,False,False,0.8342483369940671,1.2104220371275582
14672,-117.11,32.82,16.0,8.289288323000317,6.52649485957079,8.063062911326792,6.473890696352274,2.6607,175000.0,False,False,False,False,True,0.7873407951635247,1.2804183313862454
20084,-120.27,38.02,13.0,8.253227645581772,6.573680166960646,7.304515946460155,6.278521424165844,3.1875,99800.0,False,True,False,False,False,0.7964981034395381,1.3145177165144872
10977,-117.85,33.76,33.0,7.532088143541722,5.793013608384144,6.960347729101308,5.918893854273146,4.5461,213800.0,True,False,False,False,False,0.7691112342267633,1.27254996102083
1320,-121.9,38.04,36.0,7.306531398939505,5.805134968916488,6.732210706467206,5.560681631015528,1.2024,90200.0,False,True,False,False,False,0.7945131077872416,1.3139632663352352
11132,-117.93,33.85,25.0,6.934397209928558,5.666426688112432,7.4067107301776405,5.648974238161206,4.2019,163900.0,True,False,False,False,False,0.8171476938181929,1.2275498024196634
17140,-122.17,37.45,33.0,7.511524648390866,5.983936280687191,6.642486801367256,5.937536205082426,4.4531,500001.0,False,False,False,True,False,0.7966340471197257,1.2650911740060016
15189,-117.05,33.03,16.0,4.477336814478207,3.044522437723423,3.4965075614664802,3.091042453358316,4.3571,144600.0,True,False,False,False,False,0.6799851259522084,1.448487648435151
7631,-118.29,33.84,11.0,7.729735331385051,6.42648845745769,7.5485559791698735,6.434546518787453,3.5094,162900.0,True,False,False,False,False,0.8313982538786566,1.2012867276374384
9769,-121.32,36.43,22.0,7.982074875081202,6.45833828334479,7.842671474979457,6.428105272684596,2.7153,114300.0,True,False,False,False,False,0.8091051993895371,1.2417461345880565
17048,-122.27,37.47,44.0,8.014004994779459,6.161207321695077,7.119635638017636,6.169610732491456,6.7058,495900.0,False,False,False,False,True,0.7688050264142156,1.2989482387559297
4419,-118.26,34.08,45.0,7.70796153183549,6.71901315438526,7.90100705199242,6.675823221634848,1.9209,179200.0,True,False,False,False,False,0.8716978057861774,1.154608394490692
20129,-118.93,34.4,17.0,8.09437844497296,6.396929655216146,7.792761720816526,6.45833828334479,3.7092,190500.0,True,False,False,False,False,0.7902928802629657,1.25332215344732
8238,-118.18,33.77,39.0,7.406103381237015,6.306275286948016,7.200424892944957,6.214608098422191,1.5536,155000.0,False,False,False,False,True,0.8514970642895213,1.191724926808712
1664,-121.95,37.94,27.0,7.293017679772782,5.37989735354046,6.361302477572996,5.393627546352362,5.9346,253600.0,False,True,False,False,False,0.7376778159281897,1.352154485473316
16508,-121.1,37.8,35.0,7.5251007461258,5.805134968916488,6.8658910748834385,5.831882477283517,3.3578,149000.0,False,True,False,False,False,0.7714361793634704,1.2903382013334024
16998,-122.27,37.54,16.0,8.272315147956022,6.338594078203183,7.469083884921234,6.324358962381311,7.3644,419700.0,False,False,False,True,False,0.7662418518677162,1.3080084791457263
20264,-119.19,34.2,36.0,7.165493475060845,5.746203190540153,7.029087564149662,5.817111159963204,2.1542,253900.0,False,False,False,False,True,0.8019270704159506,1.2317958653391403
5377,-118.39,34.04,49.0,7.115582126184454,5.634789603169249,6.507277712385012,5.598421958998375,3.9038,308300.0,True,False,False,False,False,0.7918943950395748,1.2709978237255837
12517,-121.46,38.56,52.0,6.811244378601294,5.198497031265826,6.173786103901937,5.181783550292085,2.2125,104000.0,False,True,False,False,False,0.763222803691761,1.3144594544512305
11203,-117.91,33.84,25.0,6.92951677076365,5.53338948872752,6.883462586413092,5.556828061699537,3.125,168100.0,True,False,False,False,False,0.7985245828502017,1.2470273857356458
11986,-117.51,34.02,24.0,8.959311617172437,7.515344571180436,8.293299358711323,7.476472381163905,2.1764,135300.0,False,True,False,False,False,0.8388305812218508,1.1983340752711629
11,-122.26,37.85,52.0,8.161660452056282,6.6240652277998935,7.316548177182976,6.5998704992128365,3.2705,241800.0,False,False,False,True,False,0.8116075480855124,1.2366394845216613
8073,-118.18,33.83,52.0,7.851661177889265,6.184148890937483,6.93828448401696,6.113682179832232,4.1301,268400.0,False,False,False,False,True,0.7876229947813345,1.2842769622193095
5245,-118.43,34.09,27.0,7.3864708488298945,5.303304908059076,6.210600077024653,5.288267030694535,7.9835,500001.0,True,False,False,False,False,0.7179754738894262,1.3967658603389004
1935,-120.99,38.67,8.0,8.499843553081124,6.61338421837956,7.603897968521881,6.584791392385716,5.4413,187900.0,False,True,False,False,False,0.7780595227523054,1.2908295869341992
7581,-118.23,33.89,16.0,8.517992871586802,7.074116816197362,8.329899292995725,7.05617528410041,2.1389,133400.0,True,False,False,False,False,0.830491046757537,1.207168547921462
9402,-122.55,37.91,48.0,7.157735484249907,5.631211781821365,6.342121418721152,5.545177444479562,3.2794,460000.0,False,False,False,True,False,0.7867309142971894,1.290803685890288
4787,-118.32,34.02,52.0,7.828834527588089,6.376726947898627,7.415175109613295,6.304448802421981,2.6098,127100.0,True,False,False,False,False,0.8145180391062846,1.2417952422074527
14403,-117.25,32.78,36.0,7.331714969726466,6.059123195581797,6.566672429803241,5.746203190540153,2.7857,291700.0,False,False,False,False,True,0.8264264528286555,1.2759233752465464
8848,-118.39,34.08,52.0,8.23217423638394,6.142037405587356,7.249925536717988,6.0473721790462776,15.0001,500001.0,True,False,False,False,False,0.7461014829401015,1.361281229706326
14044,-117.14,32.76,32.0,7.858640655620791,6.525029657843462,7.1284959456800365,6.478509642208569,2.1727,145500.0,False,False,False,False,True,0.8303000409080316,1.2130321770952441
20276,-119.21,34.19,15.0,8.633196867172543,6.897704943128636,7.9211727215870145,6.902742737158593,5.035,242900.0,False,False,False,False,True,0.798974591829006,1.2506908044969767
3725,-118.42,34.18,31.0,7.968319500012717,6.472346294500901,7.394493107219038,6.45833828334479,3.6745,335500.0,True,False,False,False,False,0.8122598867290113,1.2338033640266215
8572,-118.41,33.9,39.0,7.7458682297922685,6.003887067106539,6.951772164398911,5.942799375126701,8.468,472100.0,True,False,False,False,False,0.7751083402134705,1.303403958446288
9457,-123.84,39.83,19.0,7.2875606403097235,5.831882477283517,6.246106765481563,5.429345628954441,1.5278,145800.0,False,False,False,False,True,0.8002516569159773,1.3422539544076013
10962,-117.88,33.78,26.0,7.503289630675082,6.045005314036012,7.119635638017636,5.840641657373398,3.5972,187500.0,True,False,False,False,False,0.805647337578802,1.284668718068452
624,-122.18,37.71,45.0,6.588926477533519,4.997212273764115,6.253828811575473,4.912654885736052,3.375,157500.0,False,False,False,True,False,0.7584258666116969,1.341215011187645
7683,-118.11,33.92,32.0,6.92461239604856,5.25227342804663,6.593044534142437,5.181783550292085,4.3,151300.0,True,False,False,False,False,0.75849349070336,1.3363376391239337
20379,-118.83,34.15,16.0,8.125926802707886,6.595780513961311,7.113142108707088,6.464588303689961,4.2857,233200.0,False,False,False,False,True,0.8116957824138081,1.2569906111530165
16278,-121.27,37.93,24.0,7.280697195384741,5.771441123130016,7.254177846456518,5.648974238161206,2.125,61200.0,False,True,False,False,False,0.7927044578627102,1.2888529648799878
12587,-121.51,38.53,34.0,7.3864708488298945,5.583496308781699,6.448889394146858,5.58724865840025,4.25,191900.0,False,True,False,False,False,0.7559085283151414,1.3220229312193885
20323,-119.12,34.23,35.0,7.615298339825815,6.318968113746434,7.720017940432244,6.257667587882639,2.4643,182000.0,False,False,False,False,True,0.8297728902753623,1.2169547571641701
19540,-120.95,37.64,32.0,8.15708378502887,6.608000625296087,7.579678823090456,6.530877627725885,2.7209,88300.0,False,True,False,False,False,0.8100935088375703,1.249002699177698
161,-122.25,37.8,52.0,7.643961949002529,6.236369590203704,7.088408778675395,6.192362489474872,3.0149,218400.0,False,False,False,True,False,0.8158556559818428,1.2344177140784205
12374,-116.36,33.78,6.0,10.090879566143188,8.416930769477844,8.337348564497175,7.706162970199576,3.3799,239300.0,False,True,False,False,False,0.8341126969464823,1.3094557700330924
14706,-117.05,32.81,17.0,7.542213463193403,5.680172609017068,6.648984550024776,5.71042701737487,5.6402,228600.0,True,False,False,False,False,0.7531174550729383,1.320779241245013
279,-122.18,37.81,37.0,7.404887575616125,5.572154032177765,6.431331081933479,5.58724865840025,5.4446,336700.0,False,False,False,True,False,0.7524967766595879,1.3253191379773501
6588,-118.21,34.2,35.0,8.20166019080868,6.315358001522335,7.251344983372214,6.282266746896006,6.3794,500001.0,True,False,False,False,False,0.7700097120092516,1.3055256201690295
8635,-118.4,33.88,35.0,6.966967138613983,5.2574953720277815,6.09807428216624,5.2832037287379885,8.0015,500001.0,True,False,False,False,False,0.7546318602377841,1.3187012078896678
6158,-117.96,34.08,33.0,8.331345424845724,6.7464121285733745,8.1786387885907,6.744059186311348,3.1912,159900.0,True,False,False,False,False,0.8097626235078714,1.2353606625748699
3103,-117.67,35.64,6.0,7.65728279297819,5.8377304471659395,6.833031732786201,5.823045895483019,6.1935,115700.0,False,True,False,False,False,0.762376237758804,1.314996125810721
1807,-122.34,37.93,45.0,7.70796153183549,6.18826412308259,7.173958319756794,6.131226489483141,2.64,112100.0,False,False,False,True,False,0.8028405561605059,1.2571647035151798
20274,-119.23,34.15,18.0,8.734560089952993,7.080867896690782,7.893572073504902,6.90875477931522,3.748,380400.0,False,False,False,False,True,0.8106725265804301,1.2642741519939635
19097,-122.63,38.25,20.0,8.149312843635345,6.401917196727186,7.443078374348516,6.343880434126331,3.7115,181900.0,True,False,False,False,False,0.7855775474035355,1.2845943312230246
19812,-118.94,36.32,10.0,7.7284157798410416,5.988961416889864,6.894670039433482,5.883322388488279,4.0703,147100.0,False,True,False,False,False,0.7749274350005332,1.3136141910161174
12319,-116.71,33.94,12.0,6.309918278226516,4.700480365792417,5.3471075307174685,4.51085950651685,3.0208,66300.0,False,True,False,False,False,0.7449352207955294,1.3988283760801155
15772,-122.44,37.77,52.0,8.16223106548118,6.61472560020376,7.226209010100671,6.5722825426940075,4.3667,500001.0,False,False,False,True,False,0.8104065600615056,1.2419172505836071
4717,-118.38,34.06,29.0,8.280711075662847,6.9167150203536085,7.424761761823209,6.776506992372183,2.7824,450000.0,True,False,False,False,False,0.8352803228072954,1.2219733684306437
17839,-121.9,37.44,9.0,6.86484777797086,4.941642422609304,6.278521424165844,4.962844630259907,8.6675,441000.0,True,False,False,False,False,0.7198473414759351,1.3832485780662742
4259,-118.34,34.1,29.0,8.069029328774958,7.2813856635702825,7.620705086838262,7.143617602704121,1.8209,500001.0,True,False,False,False,False,0.9023868134428685,1.129543849844445
11255,-117.98,33.81,28.0,8.16876982367527,6.705639094860003,7.742835955430749,6.639875833826536,2.582,181800.0,True,False,False,False,False,0.8208872620483535,1.2302594247410252
5295,-118.44,34.07,35.0,7.587817219993427,5.808142489980444,7.1372784372603855,5.6937321388027,8.9565,500001.0,True,False,False,False,False,0.7654562994317192,1.3326614310291427
6944,-118.09,33.98,37.0,7.147559271189454,5.60947179518496,6.996681488176539,5.616771097666572,3.5,160700.0,True,False,False,False,False,0.7848094128852834,1.272538821131385
19370,-123.0,38.33,8.0,8.07837810362652,6.45833828334479,6.747586526829315,6.037870919922137,5.6445,364800.0,False,False,False,False,True,0.7994597678518579,1.3379514419514447
17536,-121.88,37.35,49.0,7.455298485683291,5.860786223465865,7.044905117129371,5.971261839790462,3.5781,193000.0,True,False,False,False,False,0.7861236186211147,1.248529822625381
5503,-118.43,33.99,45.0,7.549609165154532,6.135564891081739,7.13966033596492,6.030685260261263,2.6667,320000.0,True,False,False,False,False,0.8126996718453505,1.2518658890892718
2840,-118.97,35.4,34.0,7.528331766707247,5.780743515792329,6.75110146893676,5.736572297479192,3.1906,76200.0,False,True,False,False,False,0.7678651386428895,1.3123397346557286
1152,-121.54,39.6,15.0,6.787844982309579,5.3230099791384085,6.3578422665081,5.327876168789581,2.1467,84100.0,False,True,False,False,False,0.7841973399526933,1.2740245394726737
3927,-118.54,34.18,25.0,7.569927655242652,6.126869184114185,7.155396301896734,6.054439346269371,3.9632,240300.0,True,False,False,False,False,0.8093695822668717,1.2503102636426766
10581,-117.82,33.72,24.0,8.089789175789319,6.129050210060545,7.232733136177615,6.093569770045136,6.5987,272800.0,True,False,False,False,False,0.7576279278579019,1.3275944119910186
13763,-117.12,34.06,38.0,5.641907070938114,4.02535169073515,5.0238805208462765,3.970291913552122,1.3906,120800.0,False,True,False,False,False,0.7134735897140239,1.4210307941539844
2401,-119.12,36.69,13.0,8.285008895449879,6.70073110954781,7.552762084214147,6.51025834052315,2.2278,90500.0,False,True,False,False,False,0.8087777809421359,1.2726083147699043
18477,-121.65,37.11,14.0,8.700680734850161,6.818924065275521,7.977968093128549,6.80128303447162,5.9356,321700.0,True,False,False,False,False,0.7837230526069812,1.2792704980445064
13750,-117.14,34.05,5.0,7.876638460975463,5.886104031450156,7.068172000388042,5.921578419643816,6.746,204100.0,False,True,False,False,False,0.7472863024769586,1.3301586000864352
20390,-118.91,34.22,15.0,8.638525476583762,6.630683385642372,7.886081401775745,6.664409020350408,6.7559,312000.0,True,False,False,False,False,0.7675712022400121,1.296217781682547
19223,-122.69,38.46,32.0,7.9966538754626075,6.22455842927536,7.0192966537150445,6.240275845170769,5.0,275900.0,True,False,False,False,False,0.7783953796443727,1.2814583960500825
9974,-122.44,38.57,26.0,7.650644551436897,5.968707559985366,7.683403681053826,5.8888779583328805,3.6429,159700.0,False,True,False,False,False,0.7801574782172255,1.2991684673327422
8772,-118.34,33.8,33.0,7.693937325509272,6.152732694704104,6.895682697747868,5.986452005284438,5.0951,318900.0,True,False,False,False,False,0.799685835015149,1.285224924332072
14936,-117.01,32.63,7.0,8.777092882855566,6.884486652042782,8.0925452638913,6.913737350659685,5.7358,221600.0,False,False,False,False,True,0.7843698071704766,1.269514943609781
4845,-118.31,34.03,52.0,7.551186867296149,6.008813185442595,7.1180162044653335,5.955837369464831,2.8295,132200.0,True,False,False,False,False,0.7957442043272025,1.2678631733651031
19880,-119.28,36.33,10.0,6.9584483932976555,5.697093486505405,6.833031732786201,5.616771097666572,0.78,55500.0,False,True,False,False,False,0.818730435939256,1.2388698546373857
30,-122.28,37.84,49.0,7.558516743045645,6.104793232414985,6.761572768804055,5.937536205082426,1.9274,122300.0,False,False,False,True,False,0.8076707957327494,1.2730055837934406
12004,-117.56,33.89,16.0,6.542471960506805,5.225746673713202,5.902633333401366,5.176149732573829,2.3417,191700.0,False,True,False,False,False,0.7987419289311551,1.2639649736820064
12817,-121.49,38.62,8.0,9.63626148865173,8.005367067316664,8.91784674252718,7.9676267393338165,3.9143,129700.0,False,True,False,False,False,0.8307544452528909,1.2094268223033537
6770,-118.15,34.11,52.0,7.773173680482536,5.91350300563827,6.836259277277067,5.863631175598097,7.4111,469100.0,True,False,False,False,False,0.7607578639965725,1.3256586998225828
17618,-121.94,37.28,27.0,7.958576903813898,6.142037405587356,7.0431599159883405,6.066108090103747,5.0822,327500.0,True,False,False,False,False,0.7717507137041016,1.3119741332663566
6221,-117.92,34.06,35.0,7.970740390007095,6.148468295917647,7.259116128097101,6.173786103901937,5.184,224900.0,True,False,False,False,False,0.771379821079855,1.2910619603373452
7262,-118.23,34.0,35.0,5.123963979403259,4.110873864173311,5.5909869805108565,4.02535169073515,1.5227,350000.0,True,False,False,False,False,0.8022839115766125,1.2729233053590578
6479,-118.04,34.08,35.0,7.046647277848756,5.556828061699537,6.883462586413092,5.537334267018537,4.037,173300.0,True,False,False,False,False,0.7885775805988633,1.2725703268123052
6366,-118.0,34.16,42.0,6.928537818164665,5.056245805348308,5.988961416889864,5.062595033026967,6.101,311800.0,False,True,False,False,False,0.729770975932651,1.3685743720295234
3896,-118.5,34.21,35.0,7.419979923661835,5.808142489980444,6.694562058521095,5.7430031878094825,4.5125,200300.0,True,False,False,False,False,0.7827706475941605,1.2920034485462284
16966,-122.31,37.55,27.0,8.276903481267057,6.839476438228843,7.537962659768208,6.747586526829315,3.9722,354100.0,False,False,False,False,True,0.8263327527871368,1.226646512550372
4497,-118.22,34.05,41.0,7.260522598089852,6.171700597410915,7.403061091090091,6.075346031088684,1.6122,157100.0,True,False,False,False,False,0.8500353127520887,1.1950796812126252
17135,-122.16,37.46,45.0,7.634820677745543,5.855071922202427,6.739336627357174,5.905361848054571,6.227,417800.0,False,False,False,True,False,0.7668905622458377,1.2928624653645424
7301,-118.19,33.99,38.0,7.10085190894405,5.60947179518496,7.029972911706386,5.575949103146316,2.6673,142300.0,True,False,False,False,False,0.7899716635576378,1.2734786092178072
13216,-117.73,34.01,36.0,7.75833346749091,5.973809611869261,7.101675971619444,5.963579343618446,4.125,213000.0,False,True,False,False,False,0.7699861880004013,1.3009525019220225
15247,-117.26,32.99,16.0,7.662937850461535,6.240275845170769,7.334981878871814,6.214608098422191,2.7348,231300.0,False,False,False,False,True,0.8143450941331751,1.2330524675251937
20409,-118.86,34.2,32.0,7.783224016336037,5.953243334287785,7.090076835776092,5.968707559985366,4.125,264600.0,True,False,False,False,False,0.7648814067014714,1.3040049186720617
6971,-118.03,33.99,52.0,7.934871565945177,6.135564891081739,7.071573364211532,6.0867747269123065,3.4312,243800.0,True,False,False,False,False,0.7732406051049787,1.303624977422217
2006,-119.8,36.75,41.0,7.414572881350589,6.1463292576688975,7.238496840894365,6.104793232414985,1.3527,61200.0,False,True,False,False,False,0.8289525716482435,1.2145493875174984
112,-122.25,37.82,26.0,8.283999304248526,7.087573705557973,7.4673710669175595,7.1049654482698426,3.0233,255000.0,False,False,False,True,False,0.8555739136678879,1.1659450513254495
1004,-121.79,37.69,25.0,8.747828608488742,6.9874902470009905,8.071218539969863,6.954638864880987,4.5357,188400.0,False,True,False,False,False,0.798768535567838,1.2578408136564603
12500,-121.46,38.57,52.0,6.795705775173514,5.075173815233827,5.908082938168931,5.081404364984463,3.2386,213200.0,False,True,False,False,False,0.7468207104808393,1.3373676423002585
885,-121.97,37.55,17.0,8.502079553606189,7.129297548929373,8.033009498596668,7.075808863978387,3.168,189400.0,True,False,False,False,False,0.8385357375191174,1.2015699854314434
17189,-122.27,37.32,37.0,7.866338923046544,6.282266746896006,7.205635176410364,6.230481447578482,5.3951,277700.0,False,False,False,False,True,0.7986265031742308,1.262557153765998
8800,-118.38,33.77,21.0,9.337325383730672,7.338238150065589,8.444622498581403,7.316548177182976,9.821,500001.0,False,False,False,False,True,0.7859036553285069,1.276192701477671
2337,-119.67,36.83,4.0,7.671360923190644,5.814130531825066,6.932447891572509,5.733341276897746,5.0864,113700.0,False,True,False,False,False,0.7579007936191424,1.3380262141557953
12213,-117.18,33.51,13.0,5.602118820879701,3.7612001156935624,4.795790545596741,3.7612001156935624,6.993,500001.0,True,False,False,False,False,0.671388850531903,1.4894498161650394
5595,-118.25,33.79,32.0,7.095064377287131,5.831882477283517,7.495541943884256,5.916202062607435,2.375,128000.0,False,False,False,False,True,0.8219632926732365,1.1992599816917238
5569,-118.29,33.88,27.0,7.641564441260972,6.418364935936212,7.605890001053122,6.3080984415095305,2.9063,184100.0,True,False,False,False,False,0.8399281305906368,1.2113895355495343
3819,-118.48,34.2,12.0,8.251142139090751,6.988413181999592,7.7226775164680035,6.875232087276577,2.4375,255400.0,True,False,False,False,False,0.8469631311877621,1.2001256153025666
